sample_id,source_split,source_region,label,province_code,province_name,filename,text,speaker_id,gender,source_audio_path,source_parquet_file,audio_path,audio_status,audio_bytes
test:81_0309.wav,test,Central,Central,81,GiaLai,81_0309.wav,"có nghe thêm thông tin thì cũng có biết là đang có dịch đau mắt đỏ. Hôm qua đi học về cháu kêu đau mắt. thì là Hôm nay xin phép cô giáo để, tôi có điện cho cô giáo xin phép cho cháu nghỉ học đi khám tránh lây cho các bạn trong lớp và hai là để cho bác sĩ điều trị cho đúng.",spk_81_0263,female,81_0309.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0309.wav,downloaded,465864
test:81_0310.wav,test,Central,Central,81,GiaLai,81_0310.wav,"Bài thi của con nói về An Khê, về quê hương của con. Con muốn mọi người có thể đến đây và du lịch. Vì ở đây có rất nhiều cảnh đẹp và danh lam thắng cảnh, di tích lịch sử.",spk_81_0264,male,81_0310.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0310.wav,downloaded,455020
test:81_0311.wav,test,Central,Central,81,GiaLai,81_0311.wav,Em rất là vinh hạnh khi được tham gia cuộc thi này.,spk_81_0265,female,81_0311.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0311.wav,downloaded,123948
test:81_0312.wav,test,Central,Central,81,GiaLai,81_0312.wav,"là để góp phần thúc đẩy cái phong trào học tiếng Anh. Phong trào sử dụng tiếng Anh trong các trường phổ thông cũng như là các phân hiệu đại học, các trường cao đẳng trên địa bàn nhằm góp phần lan tỏa cái việc dạy và học tiếng Anh trên địa bàn tỉnh Gia Lai.",spk_81_0266,male,81_0312.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0312.wav,downloaded,619596
test:81_0313.wav,test,Central,Central,81,GiaLai,81_0313.wav,"Năm nay thì cái công tác chuẩn bị cũng như cái công tác truyền thông đã được Sở giáo dục đào tạo, tỉnh Đoàn Gia Lai cũng như sự đồng hành của đài truyền hình Gia Lai chuẩn bị rất là kỹ lưỡng. Ban tổ chức mong muốn rằng là qua việc tổ chức này",spk_81_0266,male,81_0313.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0313.wav,downloaded,568044
test:81_0314.wav,test,Central,Central,81,GiaLai,81_0314.wav,em Cũng hạnh phúc và tự hào và không chỉ bản thân em mà cho nhà trường và cho cả huyện nữa thì chứng tỏ là Chư Sê không phải như một huyện tầm thường.,spk_81_0267,male,81_0314.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/81_0314.wav,downloaded,264950
test:82_0275.wav,test,Central,Central,82,KonTum,82_0275.wav,"Chủ yếu xuống đây thì chủ yếu đi làm cá thôi. Cũng không dự định là ở đây, nhưng mà công việc ở đây làm cũng được thì quyết định ở đây luôn, cư trú ở đây luôn. Sống ở đây thì nói chung là dân tứ xứ với nhau mà điều mỗi tội là cùng trong một cái làng chài giống một xóm vậy đó, là vẫn đoàn kết. Công việc gì cũng là qua về với nhau. Năm mới đây thì cũng mong bản thân tôi với là cái làng chài là sống sức khỏe với là làm qua năm mới làm ăn được thành đạt hơn.",spk_82_0170,male,82_0275.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0275.wav,downloaded,882572
test:82_0276.wav,test,Central,Central,82,KonTum,82_0276.wav,"Thôn Đắk Mế thì cũng có nhiều, nhiều hộ gia đình là có người thân vi phạm, vi phạm về cái ma túy và cũng bị chịu hình phạt rất là nặng nề, tù chung thân hoặc có thể là tử hình.",spk_82_0171,female,82_0276.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0276.wav,downloaded,455180
test:82_0277.wav,test,Central,Central,82,KonTum,82_0277.wav,"Ôi nó xấu lắm, đi đường là bùn lầy khó khăn, chắc thuận tiện nó khó khăn lắm. Nhưng mà từ ngày làm cái đường này thành lập xong xuôi rồi thì đường này nó rất là thuận tiện. Cô mua bán thì thuận tiện là có xe cộ nó đi hay ghé vào, nó mua đồ của cô.",spk_82_0172,male,82_0277.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0277.wav,downloaded,495756
test:82_0278.wav,test,Central,Central,82,KonTum,82_0278.wav,Các cái đợt mà nghỉ như nghỉ Tết nguyên đán dài ngày thì kiểm lâm địa bàn tham mưu cho xã xây dựng cái lịch trực của các cái đơn vị các ngành có liên quan phân công trực hằng ngày trong thời gian nghỉ Tết để trên địa bàn lúc nào cũng có cái lực lượng đi tuần tra kiểm tra đột xuất và kể cả tuần tra và kiểm tra vào ban đêm để kịp thời là phát hiện và ngăn chặn xử lý các cái hành vi vi phạm trên địa bàn,spk_82_0173,male,82_0278.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0278.wav,downloaded,885260
test:82_0279.wav,test,Central,Central,82,KonTum,82_0279.wav,"đảm bảo để mà bảo vệ và trồng rừng. Bảo vệ cho rừng để sau này cho con cái không Phá nương rẫy, làm nương rẫy như bà con hồi xưa, bây giờ bà con bảo vệ để tương lai cho con cái sau này hưởng từ rừng.",spk_82_0174,male,82_0279.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0279.wav,downloaded,781868
test:82_0280.wav,test,Central,Central,82,KonTum,82_0280.wav,"Trước khi rừng tàn phá thì bà con rất là tiếc nuối. Bà con hiện nay bà con rất là cần từ rừng để mà nguồn nước cũng như là khí hậu, thời tiết. Bà con",spk_82_0174,male,82_0280.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0280.wav,downloaded,520268
test:82_0281.wav,test,Central,Central,82,KonTum,82_0281.wav,"Mặc dù công tác quản lý bảo vệ rừng gặp rất nhiều khó khăn, đặc biệt đó là điều kiện thời tiết cũng như là địa hình chia cắt, cũng như là điều kiện sinh hoạt của anh em còn thiếu thốn. Nhưng mà với công việc đó thì bản thân cũng rất yêu rừng và đã gắn bó với công việc này là được hai mươi năm.",spk_82_0175,male,82_0281.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0281.wav,downloaded,511404
test:82_0282.wav,test,Central,Central,82,KonTum,82_0282.wav,Nhìn chung trên bàn xã có những bước khác so với trước đây. Đối với bên giáo xứ cũng như là bên chính quyền có sự phối hợp chặt chẽ Bà con giáo dân tự giác trong tất cả những việc mà trong sinh hoạt hàng ngày Rồi trong cái việc mà con cháu đi xe cũng có những cái ý thức hơn Đội mũ bảo hiểm khi tham gia giao thông,spk_82_0176,male,82_0282.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0282.wav,downloaded,848588
test:82_0283.wav,test,Central,Central,82,KonTum,82_0283.wav,"Đặc biệt là cái số vụ mà vi phạm trong những năm gần đây thì nó ít hơn, giảm hẳn.",spk_82_0177,male,82_0283.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0283.wav,downloaded,295500
test:82_0284.wav,test,Central,Central,82,KonTum,82_0284.wav,"Đối với hộ gia đình ông Lê Văn Vuông thì không những là ở khu văn cư hay các cái nội dung của chính quyền địa phương, các cái triển khai thì đa số là gia đình cũng chấp hành tốt. Đặc biệt là một số cái nội dung liên quan đến cái xóa mù chữ cũng như là phổ cập giáo dục trên địa bàn thì mặc dù gia đình khó khăn nhưng cũng quan tâm cho con em tham gia học hành đầy đủ.",spk_82_0178,male,82_0284.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0284.wav,downloaded,809356
test:82_0285.wav,test,Central,Central,82,KonTum,82_0285.wav,Rồi cũng là một trong những gia đình tích cực lao động sản xuất. Tuy nhiên vì cái tai nạn đột xuất gia đình cũng còn khó khăn.,spk_82_0179,male,82_0285.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0285.wav,downloaded,281068
test:82_0286.wav,test,Central,Central,82,KonTum,82_0286.wav,"Ông xã tôi nói là dù có đi ra ngoài đường ở thì ông vẫn cố đi làm để ông ấy dành dụm tiền cho con, để ông cho con đi ăn học.",spk_82_0180,female,82_0286.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0286.wav,downloaded,325420
test:82_0287.wav,test,Central,Central,82,KonTum,82_0287.wav,"Cuộc sống hiện tại bây giờ là khó khăn, nhà cửa thì chưa có mà con thì cứ sáng đi, trưa về xong có hôm thì con nó tự về nấu, về nó nấu cơm nó ăn lấy còn cha mẹ thì đi cả tối lẫn cả ngày luôn.",spk_82_0180,female,82_0287.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0287.wav,downloaded,640236
test:82_0288.wav,test,Central,Central,82,KonTum,82_0288.wav,"Cháu đã bị bệnh như vậy thôi. thì Ba cha con tự nhiên sống ở nhờ của đất của ông cậu để dựng ở nhờ đây. Thời gian đó, ba cha con thiếu thốn đủ thứ.",spk_82_0181,male,82_0288.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0288.wav,downloaded,525580
test:82_0289.wav,test,Central,Central,82,KonTum,82_0289.wav,"Mẹ cháu là coi như là đi dẫn nó đi quy nhơn Sài Gòn rồi, chữa không bớt là mẹ nó về bỏ đó. Hồi đó nó mới có mười tháng tuổi. Thì thu nhập hàng ngày thì nói chung cũng thiếu thốn, chưa có dư. trước đây hai năm nhờ cô Nhân nghĩ hưu xong rồi mới là Cô Nhân gửi cháu này vậy đó. Cô nhân chăm sóc cho.",spk_82_0182,male,82_0289.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0289.wav,downloaded,984684
test:82_0290.wav,test,Central,Central,82,KonTum,82_0290.wav,Có thời gian là bé đi mẫu giáo để cho ba nó đi làm. Thì tới trường công thì mấy cô nói là bé nó bị bệnh. Vậy là sợ lây mấy cháu không dám không nhận. Không nhận mới gửi trường tư. Gửi trường tư thì mấy là ở trường tư là người ta cũng không chịu. Người ta nói là nếu mà nhận bé thì là người ta cho con người ta thì đi trường khác. Không có học ở trường đó nữa.,spk_82_0183,female,82_0290.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0290.wav,downloaded,819948
test:82_0291.wav,test,Central,Central,82,KonTum,82_0291.wav,"là gia đình phải đành cho cháu ở nhà. Xong rồi cũng có một cô đó cổ tội, cô nói thôi để cô giúp cho nhưng mà phải lén.",spk_82_0183,female,82_0291.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0291.wav,downloaded,349708
test:82_0292.wav,test,Central,Central,82,KonTum,82_0292.wav,"Đầu tiên là bé nó nộp hồ sơ vô là mấy cô nói là bé nó bị bệnh cũng không nhận Nhưng mà bé nó mới nói là bé nó bị bệnh nhưng mà nó bệnh này nó không lây. Thành ra là mấy cô mới cho mới tạo điều khiển cho cháu đi học Tại vì mình ước ao là trước đây là bé chỉ lết mà đi không được. Mình mới cố gắng là thôi điều trị cho bé nó học được, nó biết được cái chữ là mình mừng",spk_82_0183,female,82_0292.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0292.wav,downloaded,723500
test:82_0293.wav,test,Central,Central,82,KonTum,82_0293.wav,"Ở dưới bệnh viện da liễu Trung ương của Quy Nhơn, người ta nói bé bị vảy cá. Xong là điều trị thuốc một thời gian cũng không hết. Xong rồi sau là thời gian bé cứ lết không đi được, cứ lết một chỗ, rồi coi như là chảy nước, chảy mủ, rồi tay chân, rồi nó co quắp như vậy.",spk_82_0183,female,82_0293.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0293.wav,downloaded,746508
test:82_0294.wav,test,Central,Central,82,KonTum,82_0294.wav,"Hồi trước là ở nhà thì nó có bệnh tự kỷ, ai hỏi gì nó cũng không trả lời giống như là nó mặc cảm. Tại vì ai cũng khinh chê nó, nó mặc cảm nó không trả lời. Nhưng mà ra ngoài Hà Nội là mấy bác là cởi mở cho nó, rồi ôm ấp và nó nâng niu nó. Xong rồi là tự nhiên nó thốt lên nhiều lời, nó nói ra, tự nói ra, nó tự ấy rồi. Mấy bác nói thôi cố gắng là chăm sóc, rồi con cũng cố gắng tập đi, tập đồ, xong rồi là bôi thuốc lần lần nó hết nứt.",spk_82_0183,female,82_0294.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0294.wav,downloaded,889004
test:82_0295.wav,test,Central,Central,82,KonTum,82_0295.wav,"Thấy các hộ đi trước, đó rồi nhà nước hỗ trợ cho cây sầu riêng, thì thấy kinh tế cái quả sầu riêng này nó cao. Mà gia đình thì cũng cấp, Nhà nước cấp cho được năm mươi cây, bây giờ chăm sóc nó được gần hai năm, mười tám mười chín tháng. Thấy đất này nó cũng hợp, phù hợp với cây sầu riêng.",spk_82_0184,male,82_0295.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0295.wav,downloaded,780012
test:82_0296.wav,test,Central,Central,82,KonTum,82_0296.wav,"Thì mình cũng cố gắng chăm sóc để sao mà thấy kinh tế nó thay đổi. Chứ cây cà, cây tiêu thấy quá trình nó chết với lại thay đổi. Mình trồng cây sầu riêng nó hợp hơn. Sau nếu mà nó phát triển thì có khả năng phát triển nhiều hơn nữa. Trồng cả một hai héc.",spk_82_0185,male,82_0296.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0296.wav,downloaded,624396
test:82_0297.wav,test,Central,Central,82,KonTum,82_0297.wav,"Muốn cháu được đi phẫu thuật mắt như mấy người khác, khỏe mạnh, đi học đều, đi học giỏi. Vậy thôi, không có mong gì hết.",spk_82_0186,female,82_0297.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0297.wav,downloaded,326188
test:82_0298.wav,test,Central,Central,82,KonTum,82_0298.wav,Cố gắng để làm nuôi cho các con để các con đi học và tới nơi tự chốn để mai mốt để không có khổ như ba mẹ nữa.,spk_82_0187,male,82_0298.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0298.wav,downloaded,418732
test:82_0299.wav,test,Central,Central,82,KonTum,82_0299.wav,Con cảm ơn thầy và các cô chú đã tặng món quà rất lớn cho con. Con hứa là sẽ học thật tốt và không phụ lòng của cô chú và thầy cô.,spk_82_0188,female,82_0299.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0299.wav,downloaded,301068
test:82_0300.wav,test,Central,Central,82,KonTum,82_0300.wav,"Ba của cháu Nguyễn Trường Giáp là ba cháu mất từ tháng chín năm hai ngàn không trăm mười chín, gần hai năm. Ba cháu bị bệnh nặng, bệnh hiểm nghèo, đi chữa ở Bệnh viện kon tum, rồi ra Đà Nẵng, rồi lại chuyển vào trong Bệnh viện Chợ Rẫy.",spk_82_0189,male,82_0300.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0300.wav,downloaded,936524
test:82_0301.wav,test,Central,Central,82,KonTum,82_0301.wav,Nhưng mà bệnh của ba cháu nặng nên là không chữa khỏi. Ba của cháu Giáp là đã qua đời.,spk_82_0190,female,82_0301.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0301.wav,downloaded,342508
test:82_0302.wav,test,Central,Central,82,KonTum,82_0302.wav,"Còn mẹ cháu, mẹ cháu Giáp bị bệnh gọi là tâm thần phân liệt, mẹ cháu không nuôi được cháu. nên là Từ ngày cháu sinh ra được mười bốn tháng tuổi, ông bà nội là phải lo rồi chăm nuôi chăm sóc cho cháu cho đến nay.",spk_82_0190,female,82_0302.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0302.wav,downloaded,807180
test:82_0303.wav,test,Central,Central,82,KonTum,82_0303.wav,"Cháu thì nhớ ba cháu lắm, cháu hay thường nhắc tới ba cháu. Có những tối mà ngủ là cháu khóc nhớ ba, không có ba.",spk_82_0190,female,82_0303.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0303.wav,downloaded,581708
test:82_0304.wav,test,Central,Central,82,KonTum,82_0304.wav,Gia đình thì cũng đang là hai vợ chồng đang làm công nhân Cạo Cao Su nên cũng còn nhiều thiếu sót. Với lại bé thì cũng đang học với lại sách vở mấy thứ đồ dùng của bé cũng cần một số tiền cũng không phải ít nữa với lại vợ chồng cũng còn một cháu nhỏ cũng đang học nữa.,spk_82_0191,male,82_0304.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0304.wav,downloaded,901484
test:82_0305.wav,test,Central,Central,82,KonTum,82_0305.wav,"Dù gia đình khó khăn nhưng tôi sẽ cố gắng để cho cháu đi học, đến nơi, đến chốn.",spk_82_0192,male,82_0305.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Central/82_0305.wav,downloaded,225964
test:83_0205.wav,test,South,Southern,83,SocTrang,83_0205.wav,Con nhỏ với mình qua hỗ trợ dùng tiếp nhà nước đó cho cảm ơn.,spk_83_0105,female,83_0205.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0205.wav,downloaded,232254
test:83_0244.wav,test,South,Southern,83,SocTrang,83_0244.wav,Chất lượng học tập của chúng em tốt hơn tại vì có nhiều trang thiết bị hỗ trợ như là tivi. Mỗi khi là thầy cô giảng bài thì có tivi trình chiếu lên ảnh minh họa giúp cho em hiểu bài hơn.,spk_83_0118,female,83_0244.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0244.wav,downloaded,407360
test:83_0245.wav,test,South,Southern,83,SocTrang,83_0245.wav,Hứng thú hơn tại vì lúc trước học không có hình minh họa á cô nên chưa hiểu sâu về bài học. Còn bây giờ có tivi rồi cho nên là có hình minh họa nên dễ hiểu bài hơn.,spk_83_0118,female,83_0245.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0245.wav,downloaded,332572
test:83_0246.wav,test,South,Southern,83,SocTrang,83_0246.wav,"Hồi đó ở đây cái rạch Năm Tiền này đó là ở đây cũng như hình dung như giờ như ở dưới cái vòm voi bãi dưới vậy đó, nó có cái luồng vô, luồng vô thì khai khẩn thì ông Năm Tiền là ông đó là ở đây đầu tiên nhất, rồi kế đợi tới ông nội tôi là cái ông thứ hai.",spk_83_0119,male,83_0246.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0246.wav,downloaded,485612
test:83_0247.wav,test,South,Southern,83,SocTrang,83_0247.wav,"Ông lại ông khai khẩn làm thì lúc đó là ở làm cái nhà sàn ở thôi mà, cho nên là làm thì đó là mấy chú, mấy cô tôi là đông lắm Có anh em thì cũng đông rồi cho nên ai làm được thì làm còn ai làm không được thì cất cái nhà sàn vậy đó. Rồi khi nào đi mần thì rút cái thang ra. Để sợ thì cứ ở trên chòi xuống rồi cọp nó vồ lên này kia nọ đó là Rồi cho nên là tháo cái thang bỏ rồi khi về gác thang lên là lên xuống dưới chòi.",spk_83_0119,male,83_0247.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0247.wav,downloaded,985100
test:83_0248.wav,test,South,Southern,83,SocTrang,83_0248.wav,"Heo rừng nó ở thành đàn. Heo giống heo lớn, heo lớn, heo nhỏ đều có hết. Mẹ con có hết. Nó đi có nghĩa là nó thụt một đường, nó đi luồng nào có luồng vậy đó, nó thụt cái thể nó hút đầu gối, đó là Trần Bè, Văn Khen, Phan Cổ. Cái rừng này thực là cái loại cuộc sống của các loại chim đó. Như khỉ chồn ráy đồ đó. Nó nhiều rất nhiều, nhiều lắm.",spk_83_0119,male,83_0248.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0248.wav,downloaded,811916
test:83_0249.wav,test,South,Southern,83,SocTrang,83_0249.wav,"Đời sống của người dân lúc đó thì nó khó khăn lắm. Sống thì cũng bằng nghề là vơ củi, đi củi trà, củi này củi nọ đi bán, rồi bắt cua, bắt ốc, rồi giọt rồi đi bán. Mà để sống thôi chứ cuộc sống hồi đó nó rất khó khăn.",spk_83_0119,male,83_0249.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0249.wav,downloaded,483916
test:83_0250.wav,test,South,Southern,83,SocTrang,83_0250.wav,"Về nước thì nước mặn thì một năm mười hai tháng chứ mặn hết tám chín tháng rồi. Thì nước nôi hồi đó ở đây đi đổi nước một lần hả là khó khăn lắm. Đi qua tới ngăn rô, khi đi về là không còn miếng nước uống rồi chạy ghe đi qua bển sóng vỗ vỗ bể mái về chân luôn, rụt đường đi rồi.",spk_83_0119,male,83_0250.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0250.wav,downloaded,548428
test:83_0251.wav,test,South,Southern,83,SocTrang,83_0251.wav,"Qua khảo sát, qua nghiên cứu, qua tìm hiểu của địa phương thì các năm gần đây thì các đồng chí lãnh đạo của địa phương, của Cù Lao Dung rất là quan tâm lĩnh vực giao thông. Trước hết là tranh thủ các nguồn vốn cấp trên, các cái dự án lớn để nâng cấp xây dựng tỉnh lộ chín ba ba B và nhiều huyện lộ đã xây dựng hoặc đưa vào hoạt động.",spk_83_0120,male,83_0251.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0251.wav,downloaded,925004
test:83_0252.wav,test,South,Southern,83,SocTrang,83_0252.wav,"Ngoài ra thì các đồng chí cũng rất quan tâm xây dựng các cái lộ tẻ, các cái nhánh rẽ mà đặc biệt là cái lộ giao thông nông thôn, nối liền các ấp, các cái khu dân cư, tạo sự thông thoáng đi lại giao lưu sinh hoạt của bà con rất là thuận lợi.",spk_83_0120,male,83_0252.wav,test-00010-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0252.wav,downloaded,598252
test:83_0253.wav,test,South,Southern,83,SocTrang,83_0253.wav,"Hồi đó mà nói cái đường ngắn từ đây lên tới xã An Thạnh ba bây giờ là đây lên đó lội là coi như sình ngang đầu gối đầu gối vậy nè Chứ không phải là ít đâu, mà đi có một cái luồng đường đi mòn vậy đó, Lên xuống lội hai ba cái rạch vậy đó, Đi mà một lần đi muốn mua gì lên tới trển là lội trần thân lội rạch lội ngoài, Chỉ cái người lớn thì đi được chứ còn mấy đứa nhỏ nhỏ là cỡ mười tuổi và mười mấy tuổi thì không bao giờ đi được, rừng rú rồi đi trong rừng trong lá trong rô kèn đạp đường mòn đi.",spk_83_0121,male,83_0253.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0253.wav,downloaded,957868
test:83_0254.wav,test,South,Southern,83,SocTrang,83_0254.wav,"Quê Hương bây giờ mà nói về đời sống, bây giờ tới vấn đề là giao thông, nông thôn đi lại, cái lộ xe cộ này kia nọ thì hết sức là bây giờ nó phong phú. Đời sống người dân bây giờ thì được phát triển làm nhiều vụ. Một vụ lúa, vụ màu, rồi phát triển con tôm.",spk_83_0121,male,83_0254.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0254.wav,downloaded,584460
test:83_0255.wav,test,South,Southern,83,SocTrang,83_0255.wav,"Bây giờ đi ra, hồi đó đi bộ ngày hai ba quận mà không biết than, bây giờ đi ra đây, nghịch chán rồi đi bộ là hổng bao giờ đi. Không xe là không đi, bây giờ lạnh xe. Đi ra thì có lộ đan. Nhà nước thì tạo mọi điều kiện cho dân thì cuộc sống hết sức là thoải mái.",spk_83_0121,male,83_0255.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0255.wav,downloaded,516812
test:83_0256.wav,test,South,Southern,83,SocTrang,83_0256.wav,"Ngày xưa là cây cầu này nó có một mét hai, bây giờ lại ba mét thì cái giao thông kinh tế của giữa liên ấp với nhau thì nó được toàn diện.",spk_83_0122,male,83_0256.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0256.wav,downloaded,391468
test:83_0257.wav,test,South,Southern,83,SocTrang,83_0257.wav,"Thì Thấy rõ ràng thì cái thứ nhất, rõ ràng cái lộ, cái lộ dưới cái cầu đó thì thấy nhân dân phấn khởi dữ lắm. Còn tới đây đó trong cái tháng này đó để lập thành chào mừng đại hội Hội cựu chiến binh tỉnh và tái lập đó là chúng tôi sẽ thắp sáng đường quê đó là các bóng đèn thì Nhân dân rất phấn khởi và rất đồng tình Hiện nay là chúng tôi đang họp dân là dân rất đồng tình, đang phấn khởi Bây giờ mình để chuẩn bị ngày khởi công thôi",spk_83_0122,male,83_0257.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0257.wav,downloaded,888268
test:83_0258.wav,test,South,Southern,83,SocTrang,83_0258.wav,"Công trình đó nó thi công rồi, nó bỏ lên dang dở, đứt cái đường á Rồi tui quyên góp cho bà con ủng hộ, rồi làm cái đường đi nè Rồi cái bà con ủng hộ được mười mấy hai chục triệu, còn nhiêu tôi ra.",spk_83_0123,male,83_0258.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0258.wav,downloaded,439884
test:83_0259.wav,test,South,Southern,83,SocTrang,83_0259.wav,"Thì bây giờ bà con đi, con nít đi học nó cũng thuận tiện á. Rồi anh em ta đi chợ, cũng đi ta đi chở đường đất nặng, đi đường này không à Bởi vậy bà con cũng cũng mừng lắm Thì cái cái đường kia chạy vòng thì khó đi lắm Đi mà dừa không, nít đi té lên té xuống không, sình rồi đan đồ nó sình bùn tháng mưa á Mấy trẻ em đi học là khó khăn đó Thấy mình có được mớ vốn mà làm luôn.",spk_83_0123,male,83_0259.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0259.wav,downloaded,852428
test:83_0260.wav,test,South,Southern,83,SocTrang,83_0260.wav,"Hội thì có kế hoạch trong cái hướng tới thì tiếp tục vận động trong cái Hội Viên Cựu Chiến Binh để tăng gia, cải thiện đời sống, là để nâng cao cái mức sống của từng hộ gia đình Hội Viên.",spk_83_0124,male,83_0260.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0260.wav,downloaded,589452
test:83_0261.wav,test,South,Southern,83,SocTrang,83_0261.wav,"Ví dụ như là chúng tôi phát động trồng các rau màu xung quanh nhà để có cái thêm thu nhập, rồi giảm bớt cái chi phí tiền đi chợ. sinh hoạt trong cái gia đình Hội Viên.",spk_83_0124,male,83_0261.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0261.wav,downloaded,445740
test:83_0262.wav,test,South,Southern,83,SocTrang,83_0262.wav,Rồi như các phong trào khác như là một số tổ chức hội thì có cái phong trào như là giúp dân để mà sửa chữa xây dựng nhà ở cho nó được khang trang hơn rồi giảm được cái ngày công chi phí để một phần nào cho những cái hộ mà khó khăn mà có điều kiện để mà xây dựng nhà ở trong cái trong Hội viên và ngoài nhân dân.,spk_83_0124,male,83_0262.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0262.wav,downloaded,976908
test:83_0263.wav,test,South,Southern,83,SocTrang,83_0263.wav,Thì kết quả trong thời gian qua thì hội nông dân đã thực hiện được nhiều công trình cũng như phần việc do hội viên cán bộ nông dân tham gia xây dựng như là xây dựng sửa chữa đường xây dựng sửa chữa đường đan nông thôn nạo vét kênh thủy lợi nội đồng xây dựng thực hiện các công trình phần việc thắp sáng đường quê rồi xây dựng phần việc là công trình là đường nông thôn mới kiểu mẫu.,spk_83_0125,female,83_0263.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0263.wav,downloaded,974484
test:83_0264.wav,test,South,Southern,83,SocTrang,83_0264.wav,Với tổng số tiền là trên hai trăm triệu đồng là do nhân dân trực tiếp đóng góp.,spk_83_0125,female,83_0264.wav,test-00011-of-00014.parquet,data/processed/audio_16k/test/Southern/83_0264.wav,downloaded,208260
